Zone	America/Porto_Velho	-4:15:36	-	LMT	1914
Zone	America/Boa_Vista	-4:02:40	-	LMT	1914
Zone	America/Manaus	-4:00:04	-	LMT	1914
Zone	America/Eirunepe	-4:39:28	-	LMT	1914
Zone	America/Rio_Branco	-4:31:12	-	LMT	1914
Zone	America/Santiago	-4:42:46	-	LMT	1890
Zone	Pacific/Easter	-7:17:28	-	LMT	1890
Zone	Antarctica/Palmer	0	-	zzz	1965
Zone	America/Bogota	-4:56:16	-	LMT	1884 Mar 13
Zone	America/Curacao	-4:35:47	-	LMT	1912 Feb 12
Zone	America/Guayaquil	-5:19:20	-	LMT	1890
Zone	Pacific/Galapagos	-5:58:24	-	LMT	1931
Zone	Atlantic/Stanley	-3:51:24	-	LMT	1890
Zone	America/Cayenne	-3:29:20	-	LMT	1911 Jul
Zone	America/Guyana	-3:52:40	-	LMT	1915 Mar
Zone	America/Asuncion	-3:50:40	-	LMT	1890
Zone	America/Lima	-5:08:12	-	LMT	1890
Zone	Atlantic/South_Georgia	-2:26:08	-	LMT	1890
Zone	America/Paramaribo	-3:40:40	-	LMT	1911
Zone	America/Port_of_Spain	-4:06:04	-	LMT	1912 Mar 2
Zone	America/Montevideo	-3:44:44	-	LMT	1898 Jun 28
Zone	America/Caracas	-4:27:44	-	LMT	1890
